Horse ID,Breed,Gender,Age,Height,Color,Location,Euro Price,$ Price,Discipline,Further Characteristics
14547,Irish Sport Horse,Mare,8 years,"15,2 hh",Black,Sligo,"3,000","$3,195.00 ",Hunting - English Pleasure - Leisure - Dressage ,
14548,Cob,Gelding,7 years,"12,2 hh",Pinto,Sligo,"2,500","$2,663.00 ",Leisure - English Pleasure - Hunting - Jumping ,
14549,Hanoverian,Gelding,4 years,16 hh,Gray,Burgdorf,"20,000","$21,301.00 ",Jumping - Hunting - Eventing - Leisure ,
14550,Mini Shetland Pony,Gelding,10 years,13 hh,Sorrel,"COLUMBIA, KY",N/A,"$4,500.00 ",Gaited - Western allround - Trail ,
14551,Tennessee walking horse,Gelding,10 years,15 hh,Sorrel,Park Hills,N/A,"$6,500.00 ",Gaited - Western allround - Trail ,
14552,Zangersheider,Mare,7 years,N/A,N/A,Großostheim,"20,000","$21,301.00 ",Jumping - Eventing ,
14553,Classic Pony,Mare,7 years,"15,1 hh",Brown,Großostheim,"7,000","$7,455.00 ",Dressage - Jumping - Leisure ,
14554,Tennessee walking horse,Gelding,4 years,14 hh,Gray,"Lewisburg, TN",N/A,"$8,500.00 ",Gaited - Trail ,
14555,KWPN,Gelding,6 years,"16,2 hh",Brown,Strullendorf,"16,500","$17,573.00 ",Jumping - Leisure - Dressage ,
14556,Other Breeds Mix,Gelding,5 years,"16,1 hh",Palomino,Navas Del Madroño,"20,000","$21,301.00 ",Eventing ,
14557,Oldenburg-International (OS),Mare,4 years,"14,3 hh",Brown,Soumagne,"8,000","$8,520.00 ",Eventing - Jumping ,
14558,PRE,Stallion,2 years,16 hh,Buckskin,Tarifa,"3,900","$4,154.00 ",Leisure - Working Equitation - Baroque ,
14559,PRE,Stallion,5 years,"16,1 hh",Buckskin,Barcelona,"15,000","$15,975.00 ",Leisure - Working Equitation - Breeding - Dressage ,
14560,PRE,Stallion,4 years,16 hh,Palomino,Barcelona,"20,000","$21,301.00 ",Dressage - Working Equitation - Breeding ,
14561,Hanoverian,Mare,7 years,"16,1 hh",Brown,Bonn,"13,000","$13,845.00 ",Dressage,
14562,German Riding Pony,Mare,7 years,"14,1 hh",Brown,Wachtendonk,"20,000","$21,301.00 ",Dressage - Breeding - Eventing - Jumping,
14563,Hanoverian,Mare,13 years,"16,2 hh",Bay-Dark,Freienwill,"10,000","$10,650.00 ",Dressage - Breeding - Leisure ,
14564,Lusitano Mix,Mare,1 year,16 hh,Chestnut-Red,Málaga,N/A,N/A,Dressage - Doma Vaquera ,
14565,Selle Français,Mare,7 years,"16,1 hh",Brown,Guiche,"5,000","$5,325.00 ",Breeding - Dressage ,
14566,KWPN,Mare,7 years,16 hh,Black,Neeritter,N/A,N/A,Dressage ,
14567,Connemara,Gelding,4 years,"14,2 hh",Black,Mountrath,"8,500","$9,053.00 ",Dressage - Eventing - Jumping - Leisure ,
14568,KWPN,Mare,10 years,"16,3 hh",Brown,Nettersheim,"29,500","$31,418.00 ",Dressage - Jumping - Leisure ,
14569,Hanoverian,Stallion,1 year,"16,2 hh",Brown,Rinteln,"6,000","$6,390.00 ",Dressage ,
14570,Oldenburg,Mare,5 years,16 hh,Bay-Dark,Neeritter,"15,000","$15,975.00 ",Dressage ,
14571,Zangersheider,Mare,1 year,"12,2 hh",Bay-Dark,Bilzen,"5,000","$5,325.00 ",Jumping,
14572,KWPN,Gelding,5 years,"15,3 hh",Bay-Dark,Messel,N/A,N/A,Jumping - Leisure - Dressage ,
14573,Oldenburg,Gelding,15 years,"16,1 hh",Brown,Molfsee,"98,000","$104,372.00 ",Dressage,
14574,PRE,Gelding,3 years,"15,3 hh",Brown,"El Real De La Jara, Sevilla","10,000","$10,650.00 ",Dressage - Baroque - Breeding - Leisure ,
14575,PRE,Gelding,5 years,16 hh,Brown,"El Real De La Jara, Sevilla","40,000","$42,601.00 ",Dressage - Baroque - Leisure ,
14576,PRE,Stallion,3 years,"16,1 hh",Brown,"El Real De La Jara, Sevilla","20,000","$21,301.00 ",Dressage - Baroque - Breeding - Leisure ,
14577,Danish Warmblood,Mare,1 year,"16,1 hh",Brown,Søndersø,N/A,N/A,Dressage ,
14578,More ponies/small horses,Mare,6 years,"12,3 hh",Pinto,Rechnitz,"3,500","$3,728.00 ",Leisure - Eventing - Jumping - Dressage ,
14579,Baroque Pinto,Gelding,9 years,16 hh,Pinto,Rechnitz,"12,000","$12,780.00 ",Leisure - Show - Driving - Dressage ,
14580,PRE Mix,Stallion,4 years,16 hh,Gray-Dapple,Martfeld,"10,000","$10,650.00 ",Dressage - Show - Baroque - Leisure ,
14581,dutch coldblood,Gelding,5 years,"16,2 hh",Chestnut,Obertilliach,"4,900","$5,219.00 ",Leisure ,
14582,Welsh A (Mountain Pony),Stallion,3 years,"11,1 hh",Gray-Dapple,"Wien, Leopoldstadt","2,500","$2,663.00 ",Leisure - Jumping - Driving - Dressage,
14583,Hungarian Sport Horse,Mare,10 years,"15,2 hh",Brown,Cegléd,"4,800","$5,112.00 ",Jumping - Leisure - Dressage,
14584,Hungarian Sport Horse,Mare,13 years,16 hh,Brown,Cegléd,"8,000","$8,520.00 ",Jumping - Leisure - Dressage,
14585,PRE,Stallion,14 years,"17,2 hh",Bay-Dark,Valencia,"60,000","$63,902.00 ",Dressage ,
14586,Czech Warmblood,Mare,8 years,"16,3 hh",Chestnut,Prague,N/A,N/A,Jumping - Dressage ,
14587,Hanoverian,Gelding,13 years,"16,2 hh",Chestnut-Red,Baden,"30,000","$31,951.00 ",Dressage - Working Equitation - Jumping - Leisure,
14588,Irish Sport Horse,Gelding,9 years,"15,2 hh",Brown,Lage,"4,500","$4,793.00 ",Leisure - Hunting - Jumping - Dressage,
14589,Hanoverian,Mare,10 years,17 hh,Gray,Rennau,"100,000","$106,503.00 ",Jumping ,
14590,Oldenburg,Mare,1 year,N/A,N/A,Werlte,"10,000","$10,650.00 ",Dressage - Breeding ,
14591,Lusitano,Gelding,11 years,16 hh,Buckskin,Madrid,"70,000","$74,552.00 ",Dressage ,
14592,Polo Pony,Gelding,7 years,15 hh,Brown,Ranchos,"8,000","$8,520.00 ",Polo ,
14593,Polo Pony,Mare,6 years,15 hh,Brown,ranchos,"8,000","$8,520.00 ",Polo ,
14594,PRE Mix,Gelding,12 years,16 hh,Palomino,Martfeld,"40,000","$42,601.00 ",Dressage - Working Equitation - Baroque - Leisure ,
14595,American Quarter Horse,Gelding,12 years,15 hh,Gray-Dapple,"Spencer, tn",N/A,"$9,000.00 ",Trail - Western allround - Versatility Ranch Horse - Cowhorse ,
14596,Westphalian,Gelding,8 years,17 hh,Gray,Lengdorf,N/A,N/A,Jumping ,
14597,Paso Fino,Gelding,3 years,14 hh,Tobiano-all-colors,"Poplarville,MS",N/A,"$39,470.00 ",Gaited - Western allround - Trail ,
14598,Paso Fino,Stallion,3 years,14 hh,Black,"Poplarville, MS",N/A,"$25,000.00 ",Gaited - Versatility Ranch Horse - Trail - Western ,
14599,Paint Horse,Gelding,12 years,"14,3 hh",Tobiano-all-colors,lipan tx,N/A,"$3,500.00 ",Trail - Versatility Ranch Horse ,
14600,American Quarter Horse,Gelding,12 years,"14,3 hh",Tobiano-all-colors,Lipan TX,N/A,"$3,500.00 ",Trail - Versatility Ranch Horse ,
14601,Mustang (american),Gelding,11 years,"14,2 hh",Black,Bitterwater CA,N/A,"$3,500.00 ",Trail - Versatility Ranch Horse ,
14602,American Quarter Horse,Gelding,11 years,"14,3 hh",Buckskin,Paicines CA,N/A,"$3,500.00 ",Trail - Versatility Ranch Horse ,
14603,Paint Horse,Gelding,12 years,15 hh,Overo-all-colors,"El Paso, TX",N/A,"$3,499.00 ",Trail - Versatility Ranch Horse ,
14604,American Quarter Horse,Gelding,12 years,15 hh,Overo-all-colors,"El Paso, TX",N/A,"$3,500.00 ",Trail - Versatility Ranch Horse ,
14605,American Quarter Horse,Gelding,9 years,15 hh,Palomino,Stephenville TX,N/A,"$3,500.00 ",Trail - Versatility Ranch Horse ,
14606,American Quarter Horse,Gelding,6 years,15 hh,Dun,Milsap TX,N/A,"$3,500.00 ",Trail - Versatility Ranch Horse ,
14607,Oldenburg,Mare,11 years,"16,1 hh",Bay-Dark,Radeburg,"20,000","$21,301.00 ",Breeding ,
14608,American Quarter Horse,Gelding,12 years,"15,2 hh",Palomino,Weatherford Tx,N/A,"$3,500.00 ",Trail - Versatility Ranch Horse ,
14609,Appaloosa,Gelding,12 years,"15,1 hh",Bay,Paicines CA,N/A,"$3,500.00 ",Trail - Versatility Ranch Horse ,
14610,American Quarter Horse,Gelding,12 years,"15,1 hh",Bay,Paicines CA,N/A,"$3,500.00 ",Trail - Versatility Ranch Horse ,
14611,Hanoverian,Stallion,1 year,N/A,N/A,Neukalen,"5,300","$5,645.00 ",Dressage ,
14612,Hanoverian,Mare,1 year,N/A,N/A,Neukalen,"4,900","$5,219.00 ",Jumping ,
14613,Mecklenburg Warmblood,Gelding,5 years,"16,2 hh",Brown,Neukalen,N/A,N/A,Jumping - Eventing ,
14614,Draft Horse,Gelding,4 years,"15,2 hh",Black,Jacksboro TX,N/A,"$3,500.00 ",Trail - Versatility Ranch Horse ,
14615,Friesian horses,Gelding,4 years,N/A,N/A,Jacksboro TX,N/A,"$3,499.00 ",Trail - Versatility Ranch Horse ,
14616,American Quarter Horse,Gelding,8 years,"15,1 hh",Black,Lipan TX,N/A,"$3,500.00 ",Trail - Versatility Ranch Horse ,
14617,Arabian Partbred,Stallion,1 year,15 hh,Tobiano-all-colors,Kleblach-Lind,"2,500","$2,663.00 ",Leisure ,
14618,Trakehner,Mare,1 year,"16,1 hh",Black,Erlensee,"4,500","$4,793.00 ",Dressage - Jumping ,
14619,German Riding Pony,Gelding,14 years,"14,2 hh",Palomino,"Recke, bei Osnabrück","40,000","$42,601.00 ",Dressage - Leisure ,
14620,Belgian Warmblood,Mare,11 years,"15,3 hh",Chestnut,Forville,"35,000","$37,276.00 ",Jumping ,
14621,Belgian Warmblood,Gelding,8 years,"16,1 hh",Brown,Fernelmont,"100,000","$106,503.00 ",Jumping,
14622,PRE,Gelding,11 years,17 hh,Bay,Porvoo,"35,000","$37,276.00 ",Dressage - Baroque - Leisure ,
14623,Ukrainian Riding Horse,Gelding,13 years,17 hh,Bay-Dark,ESPOO,"38,000","$40,471.00 ",Dressage - Leisure ,
14624,American Quarter Horse,Mare,15 years,N/A,N/A,Weatherford TX,N/A,"$3,500.00 ",Trail - Versatility Ranch Horse ,
14625,American Quarter Horse,Gelding,8 years,"15,1 hh",Bay,LIpan Tx,N/A,"$3,500.00 ",Trail - Versatility Ranch Horse ,
14626,Haflinger,Gelding,6 years,N/A,N/A,cANTON tx,N/A,"$3,500.00 ",Trail - Versatility Ranch Horse ,
14627,Paint Horse,Gelding,16 years,N/A,N/A,Brooksville KY,N/A,"$3,500.00 ",Trail - Versatility Ranch Horse ,
14628,American Quarter Horse,Gelding,16 years,"15,2 hh",Tobiano-all-colors,Brooksville KY,N/A,"$3,500.00 ",Trail - Versatility Ranch Horse ,
14629,Draft Horse,Gelding,7 years,"17,3 hh",Gray,Warsaw NY,N/A,"$3,500.00 ",Dressage - Driving ,
14630,Percheron,Gelding,7 years,"17,3 hh",Gray,Warsaw NY,N/A,"$3,500.00 ",Dressage - Driving ,
14631,Mule,Gelding,12 years,N/A,N/A,Brooksville Ky,N/A,"$3,500.00 ",Trail - Versatility Ranch Horse ,
14632,Oldenburg,Stallion,1 year,"16,2 hh",Chestnut-Red,Rehau,"15,000","$15,975.00 ",Dressage - Breeding - Jumping - Leisure ,
14633,American Quarter Horse,Gelding,15 years,15 hh,Sorrel,Mt Hope Al,N/A,"$3,500.00 ",Trail - Versatility Ranch Horse ,
14634,Hanoverian,Gelding,9 years,"16,1 hh",Chestnut-Red,Fraunberg,"100,000","$106,503.00 ",Jumping,
14635,Hanoverian,Mare,2 years,"15,1 hh",Bay-Dark,Isernhagen,"9,500","$10,118.00 ",Dressage - Breeding ,
14636,Holstein,Mare,2 years,N/A,N/A,Hahnbach,"15,000","$15,975.00 ",Jumping,
14637,Oldenburg-International (OS),Mare,3 years,N/A,N/A,Hahnbach,"10,000","$10,650.00 ",Jumping - Dressage,
14638,PRE Mix,Mare,4 years,"15,1 hh",Bay-Dark,Barceona,"10,000","$10,650.00 ",Dressage - Breeding - Leisure ,
14639,PRE,Stallion,6 years,16 hh,Gray,Menorca,N/A,N/A,Dressage - Working Equitation - Eventing - Leisure ,
14640,Lusitano,Stallion,4 years,16 hh,Brown,St. Estevao,"20,000","$21,301.00 ",Baroque - Dressage,"is broken-in, is lunged, is worked on the ground"
14641,KWPN,Gelding,4 years,N/A,N/A,Békéscsaba,"15,000","$15,975.00 ",Dressage - Driving ,
14642,Oldenburg-International (OS),Mare,5 years,N/A,N/A,Hildesheim,"40,000","$42,601.00 ",Jumping - Breeding - Eventing,
14643,Irish Sport Horse,Mare,15 years,16 hh,Brown,Lage,"2,500","$2,663.00 ",Leisure - Breeding,
14644,Oldenburg-International (OS),Mare,15 years,"16,1 hh",Gray,Haren,"9,500","$10,118.00 ",Breeding - Jumping,
14645,Draft Horse Mix,Gelding,7 years,"16,2 hh",N/A,Hastings,N/A,N/A,Versatility Ranch Horse - Trail - Show - Western ,
14646,American Quarter Horse,Gelding,3 years,"14,3 hh",Roan-Red,Waco,N/A,N/A,Versatility Ranch Horse - Cowhorse - Show - Western ,
14647,More ponies/small horses,Gelding,6 years,N/A,N/A,"Fresno, OH",N/A,N/A,Leisure - Trail - Show - Driving ,
14648,American Quarter Horse,Mare,4 years,"14,2 hh",Sorrel,"Waco, TX",N/A,N/A,Reining - Versatility Ranch Horse - Trail - Western ,
14649,American Quarter Horse,Gelding,10 years,15 hh,Buckskin,"Clarion, PA",N/A,"$10,000.00 ",Versatility Ranch Horse - Trail - Show - Western ,
14650,American Quarter Horse,Mare,9 years,14 hh,Bay,"Canyon, TX",N/A,N/A,Versatility Ranch Horse - English Pleasure - Trail - Show ,
14651,American Quarter Horse,Gelding,6 years,"14,3 hh",Roan-Red,"Lewistown, IL",N/A,N/A,Cutting - Versatility Ranch Horse - Trail - Cowhorse ,
14652,American Quarter Horse,Gelding,4 years,"14,3 hh",Roan-Red,Mount Vernon,N/A,N/A,Versatility Ranch Horse - Trail - Show - Western ,
14653,American Quarter Horse,Gelding,5 years,"14,3 hh",Palomino,Canistota,N/A,N/A,Versatility Ranch Horse - Trail - Show - Western ,
14654,American Quarter Horse,Gelding,14 years,"14,3 hh",Roan-Bay,Canyon,N/A,N/A,Versatility Ranch Horse - Trail - Western - Leisure ,
14655,American Quarter Horse,Gelding,10 years,"15,3 hh",Gray,Rebersburg,N/A,N/A,Versatility Ranch Horse - Trail - Show - Western ,
14656,American Quarter Horse,Mare,6 years,"14,2 hh",Palomino,Waco,N/A,N/A,Versatility Ranch Horse - Trail - Show - Western ,
14657,American Quarter Horse,Gelding,5 years,15 hh,Palomino,Canyon,N/A,N/A,Versatility Ranch Horse - Trail - Show - Western ,
14658,American Quarter Horse,Mare,4 years,15 hh,Gray,Waco,N/A,N/A,Versatility Ranch Horse - Cowhorse - Show - Western ,
14659,American Quarter Horse,Mare,4 years,14 hh,Sorrel,Waco,N/A,N/A,Versatility Ranch Horse - Cowhorse - Reining - Show ,
14660,American Quarter Horse,Gelding,4 years,"14,3 hh",Bay,"Waco, TX",N/A,N/A,Reining - Versatility Ranch Horse - Trail - Western ,
14661,American Quarter Horse,Gelding,5 years,"15,1 hh",Gray,"Canyon, TX",N/A,N/A,Reining - Cutting - Cowhorse - Show ,
14662,American Quarter Horse,Mare,4 years,"14,2 hh",Bay,"Whitesboro, TX",N/A,N/A,Reining - Versatility Ranch Horse - Trail - Show ,
14663,American Quarter Horse,Gelding,13 years,15 hh,Palomino,"Millersburg, OH",N/A,N/A,Versatility Ranch Horse - English Pleasure - Trail - Western ,
14664,American Quarter Horse,Gelding,7 years,"14,2 hh",Sorrel,"Cody, WY",N/A,N/A,Cutting - Versatility Ranch Horse - Trail - Reining ,
14665,American Quarter Horse,Gelding,5 years,"14,2 hh",Sorrel,"Chatsworth, GA",N/A,N/A,Reining - Versatility Ranch Horse - Trail - Show ,
14666,American Quarter Horse,Gelding,11 years,15 hh,Gray,"Argyle, TX",N/A,N/A,Versatility Ranch Horse - Trail - Show - Western ,
14667,American Quarter Horse,Gelding,6 years,15 hh,N/A,"Canistota, SD",N/A,N/A,Versatility Ranch Horse - Trail - Show - Western ,
14668,American Quarter Horse,Gelding,6 years,"14,1 hh",Sorrel,"Bridgeport, TX",N/A,N/A,Versatility Ranch Horse - Trail - Show - Western ,
14669,American Quarter Horse,Gelding,12 years,"14,2 hh",Roan-Bay,"Clarion, PA",N/A,N/A,Versatility Ranch Horse - Trail - Show - Western ,
14670,American Quarter Horse,Gelding,8 years,"14,3 hh",Sorrel,"Peosta, IA",N/A,N/A,Versatility Ranch Horse - Trail - Show - Western ,
14671,Percheron Mix,Gelding,6 years,"16,1 hh",Black,"Auburn, KY",N/A,N/A,Trail - English Pleasure - Western - Driving ,
14672,American Quarter Horse,Gelding,11 years,15 hh,Gray,"Clarion, PA",N/A,N/A,Trail - Versatility Ranch Horse - Show - Western ,
14673,Draft Horse Mix,Gelding,9 years,"15,3 hh",Bay,"Sullivan, IL",N/A,N/A,Trail - English Pleasure - Western - Driving ,
14674,American Quarter Horse,Gelding,6 years,"14,2 hh",Roan-Red,"Orrville, OH",N/A,N/A,Versatility Ranch Horse - English Pleasure - Trail - Western ,
14675,American Quarter Horse,Gelding,10 years,"15,1 hh",N/A,Joshua,N/A,N/A,Versatility Ranch Horse - Trail - Show - Western ,
14676,American Quarter Horse,Mare,3 years,"14,1 hh",Roan-Red,"Waco, TX",N/A,N/A,Versatility Ranch Horse - Trail - Cowhorse - Western ,
14677,American Quarter Horse,Mare,6 years,15 hh,Sorrel,"River Falls, WI",N/A,N/A,Reining - Versatility Ranch Horse - Trail - Breeding ,
14678,American Quarter Horse,Mare,5 years,"14,3 hh",Bay,"Canistota, SD",N/A,N/A,Versatility Ranch Horse - Trail - Show - Breeding ,
14679,American Quarter Horse,Gelding,13 years,"15,1 hh",Buckskin,"Carthage, TX",N/A,N/A,Versatility Ranch Horse - Trail - Show - Western ,
14680,American Quarter Horse,Gelding,13 years,15 hh,Bay,"Rebersburg, PA",N/A,N/A,Versatility Ranch Horse - Trail - Show - Western ,
14681,Lusitano,Stallion,4 years,"16,1 hh",Bay,Ourém,N/A,N/A,Baroque - Equitation Portugesa - Working Equitation - Dressage,
14682,American Quarter Horse,Gelding,11 years,"14,3 hh",Bay,"La Grange, MO",N/A,N/A,Reining - Versatility Ranch Horse - Trail - Show ,
14683,American Quarter Horse,Gelding,13 years,"15,3 hh",Bay,"Clarion, PA",N/A,N/A,Versatility Ranch Horse - Trail - Show - Western ,
14684,American Quarter Horse,Gelding,9 years,"15,2 hh",Roan-Red,"Carthage, TX",N/A,N/A,Versatility Ranch Horse - Trail - Show - Western ,
14685,Percheron Mix,Gelding,5 years,16 hh,Roan-Blue,"Plano, IA",N/A,N/A,Trail - Show - Leisure - Driving ,
14686,Draft Horse Mix,Mare,5 years,"14,3 hh",White,"Joshua, TX",N/A,N/A,Trail - Show - Leisure ,
14687,Paint Horse,Gelding,10 years,"15,1 hh",Overo-all-colors,"Weatherford, TX",N/A,N/A,Trail - English Pleasure - Versatility Ranch Horse - Western ,
14688,American Quarter Horse,Gelding,11 years,14 hh,Bay,"Clover, SC",N/A,N/A,Versatility Ranch Horse - Trail - Show - Western ,
14689,Draft Horse,Gelding,10 years,"14,3 hh",Gray,"Midway, TX",N/A,N/A,Trail - Versatility Ranch Horse - Show - Leisure ,
14690,Appaloosa,Gelding,7 years,"14,1 hh",N/A,Elkhart,N/A,N/A,Versatility Ranch Horse - Trail - Show - Western ,
14691,American Quarter Horse,Mare,10 years,"14,2 hh",Sorrel,Rebersburg,N/A,N/A,Versatility Ranch Horse - Trail - Reining - Show ,
14692,American Quarter Horse,Gelding,3 years,N/A,N/A,Waco,N/A,N/A,Versatility Ranch Horse - Cowhorse - Show - Western ,
14693,More ponies/small horses,Gelding,3 years,N/A,N/A,"Canistota, SD",N/A,N/A,Leisure - Trail - Show ,
14694,More ponies/small horses,Gelding,13 years,8 hh,Roan-Blue,"Fresno, OH",N/A,N/A,Leisure - Breeding ,
14695,Gypsy Horse,Gelding,4 years,"12,2 hh",N/A,"Vincent, AL",N/A,N/A,Leisure - Trail - Show ,
14696,Pony of the Americas,Gelding,7 years,14 hh,Roan-Red,"Charleston, IL",N/A,N/A,Trail - Show - Jumping - Leisure ,
14697,Appaloosa,Mare,13 years,"14,3 hh",Roan-Red,"Gainesville, TX",N/A,N/A,Trail - English Pleasure - Show - Leisure ,
14698,American Quarter Horse,Gelding,14 years,"15,2 hh",Bay,"Hingham, MA",N/A,N/A,Trail - Versatility Ranch Horse - Show - Western ,
14699,Gypsy Horse Mix,Mare,7 years,"15,2 hh",N/A,"Millersburg, OH",N/A,N/A,Trail - Show - Leisure ,
14700,American Quarter Horse,Mare,6 years,"14,2 hh",Palomino,"Stephenville, TX",N/A,N/A,Versatility Ranch Horse - Trail - Breeding - Western ,
14701,American Quarter Horse,Gelding,7 years,"14,3 hh",Sorrel,"Bridgeport, TX",N/A,N/A,Trail - Versatility Ranch Horse - Show - Western ,
14702,Percheron,Gelding,5 years,"18,2 hh",Black,"Argyle, TX",N/A,"$10,000.00 ",Driving - Trail - Show - Leisure ,
14703,American Quarter Horse,Gelding,5 years,"14,2 hh",Bay,"Stephenville, TX",N/A,N/A,Versatility Ranch Horse - Trail - Show - Western ,
14704,American Quarter Horse,Gelding,6 years,"14,3 hh",Sorrel,"Cannon Falls, MN",N/A,N/A,Versatility Ranch Horse - Trail - Show - Western ,
14705,Friesian horses Mix,Gelding,8 years,"15,1 hh",Dun,Vincent,N/A,N/A,Trail - Show - Jumping - Dressage ,
14706,Shetland Ponies,Gelding,16 years,"10,1 hh",Sorrel,"Canistota, SD",N/A,N/A,Versatility Ranch Horse - Trail - Show - Leisure ,
14707,American Quarter Horse,Mare,6 years,"15,1 hh",Sorrel,"Cannon Falls, MN",N/A,N/A,Versatility Ranch Horse - Trail - Show - Western ,
14708,American Quarter Horse,Gelding,11 years,"15,3 hh",Bay,"Orrville, OH",N/A,N/A,Versatility Ranch Horse - Trail - Show - Western ,
14709,Draft Horse Mix,Gelding,8 years,"17,2 hh",Bay,"Fresno, OH",N/A,N/A,Trail - Show - Leisure - Driving ,
14710,American Quarter Horse,Gelding,11 years,"15,2 hh",Gray,"Bridgeport, TX",N/A,N/A,Versatility Ranch Horse - Trail - Show - Western ,
14711,Gypsy Horse,Gelding,11 years,"13,3 hh",Sabino,Lufkin,N/A,N/A,Trail - English Pleasure - Show - Western ,
14712,Oldenburg,Mare,19 years,"15,3 hh",Smoky-Black,Nauen,"5,000","$5,325.00 ",Leisure ,
14713,Arabian horses,Stallion,1 year,15 hh,Gray,Koprivnica,"10,000","$10,650.00 ",Endurance - Breeding - Eventing - Leisure ,
14714,Hanoverian,Mare,6 years,16 hh,Chestnut-Red,Einbeck,"18,500","$19,703.00 ",Jumping - Breeding - Leisure - Dressage ,
14715,Oldenburg,Mare,6 years,"16,1 hh",Chestnut,EinbeckEinbeck,"10,500","$11,183.00 ",Dressage - Breeding - Leisure ,
14716,Straight Egyptian,Mare,1 year,N/A,N/A,Stallhofen,"10,000","$10,650.00 ",Breeding ,
14717,Oldenburg,Stallion,9 years,"16,1 hh",Brown,Rhede,"42,000","$44,731.00 ",Dressage - Mating ,
14718,Holstein,Gelding,9 years,"16,2 hh",Brown,Gägelow,"25,000","$26,626.00 ",Jumping - Leisure ,
14719,American Quarter Horse,Gelding,5 years,"14,3 hh",Red Dun,"Canyon, TX",N/A,N/A,Reining - Versatility Ranch Horse - Trail - Show ,
14720,Holstein,Mare,6 years,"16,3 hh",Brown,trostberg,"100,000","$106,503.00 ",Jumping ,
14721,Welsh A (Mountain Pony),Stallion,7 years,"11,1 hh",Black,Opoczno,"5,000","$5,325.00 ",Breeding - Show ,
14722,Welsh A (Mountain Pony),Mare,7 years,"11,1 hh",Brown,Opoczno,"2,500","$2,663.00 ",Breeding - Leisure ,
14723,Welsh A (Mountain Pony),Mare,5 years,"11,1 hh",Chestnut-Red,OPOCZNO,"2,500","$2,663.00 ",Breeding - Leisure ,
14724,Welsh A (Mountain Pony),Mare,6 years,"11,1 hh",Chestnut-Red,OPOCZNO,"2,500","$2,663.00 ",Breeding - Leisure ,
14725,NRPS,Stallion,5 years,"14,2 hh",Palomino,Daknam,N/A,N/A,Dressage - Leisure - Mating ,
14726,Austrian Warmblood,Mare,1 year,N/A,N/A,Hetzmannsdorf,N/A,N/A,Jumping ,
14727,Hanoverian,Stallion,1 year,N/A,N/A,Rinteln,"6,000","$6,390.00 ",Dressage - Eventing - Hunter - Leisure ,
14728,Spotted Saddle Horse,Gelding,7 years,16 hh,Bay,"Crawford, COLORADO",N/A,"$25,000.00 ",Gaited - Trail ,
14729,Gypsy Horse,Mare,6 years,"14,1 hh",Pinto,Lage,"2,950","$3,142.00 ",Leisure,
14730,Lusitano,Stallion,4 years,"15,2 hh",Cremello,Bredene,"15,000","$15,975.00 ",Dressage - Equitation Portugesa - Working Equitation - Leisure ,
14731,Lusitano,Stallion,1 year,16 hh,Buckskin,Bredene,"15,000","$15,975.00 ",Dressage - Equitation Portugesa - Working Equitation - Breeding ,
14732,Lusitano,Stallion,5 years,"15,2 hh",Palomino,Bredene,"15,000","$15,975.00 ",Dressage - Equitation Portugesa - Working Equitation - Leisure ,
14733,German Sport Horse,Mare,4 years,"16,2 hh",Chestnut,Bad Zwischenahn,"40,000","$42,601.00 ",Dressage ,
14734,Lusitano,Stallion,6 years,"15,2 hh",Perlino,Bredene,"20,000","$21,301.00 ",Dressage - Equitation Portugesa - Working Equitation - Leisure ,
14735,Tennessee walking horse,Gelding,4 years,15 hh,Black,"Lewisburg, TN",N/A,"$7,500.00 ",Gaited - Trail - Show ,
